"","method","Nt","p0","p1","miss0","miss1","ENS","ENS_se","scenario"
"1983","UCB",82,0.1,0.4,0,0.2,26.6173,5.93812822753809,8
"1984","UCB",82,0.1,0.4,0,0.3,26.6041,6.51057616115463,8
"1985","UCB",82,0.1,0.4,0,0.4,26.6413,7.26192177462592,8
"1986","UCB",82,0.1,0.4,0,0.5,26.6401,8.13975414553505,8
"1987","UCB",82,0.1,0.4,0.1,0,26.6539,4.87400147507547,8
"1988","UCB",82,0.1,0.4,0.1,0.1,26.6703,5.27311847845739,8
"1989","UCB",82,0.1,0.4,0.1,0.2,26.6731,5.93795944127548,8
"1990","UCB",82,0.1,0.4,0.1,0.3,26.7062,6.55060093405633,8
"1991","UCB",82,0.1,0.4,0.1,0.4,26.7156,7.2931087735998,8
"1992","UCB",82,0.1,0.4,0.1,0.5,26.8801,8.35358020373433,8
"1993","UCB",82,0.1,0.4,0.2,0,26.671,4.85216584128522,8
"1994","UCB",82,0.1,0.4,0.2,0.1,26.6689,5.35635527613548,8
"1995","UCB",82,0.1,0.4,0.2,0.2,26.5628,5.90973338272256,8
"1996","UCB",82,0.1,0.4,0.2,0.3,26.7704,6.57735585178422,8
"1997","UCB",82,0.1,0.4,0.2,0.4,26.6815,7.1983636608565,8
"1998","UCB",82,0.1,0.4,0.2,0.5,26.6963,8.09866810978912,8
"1999","UCB",82,0.1,0.4,0.3,0,26.7795,4.91024345619236,8
"2000","UCB",82,0.1,0.4,0.3,0.1,26.6897,5.30126628763593,8
"2001","UCB",82,0.1,0.4,0.3,0.2,26.6367,5.97001484233681,8
"2002","UCB",82,0.1,0.4,0.3,0.3,26.7817,6.58399422903763,8
"2003","UCB",82,0.1,0.4,0.3,0.4,26.7718,7.2819109705309,8
"2004","UCB",82,0.1,0.4,0.3,0.5,26.8627,8.1209509107228,8
"2005","UCB",82,0.1,0.4,0.4,0,26.8131,4.90903027570871,8
"2006","UCB",82,0.1,0.4,0.4,0.1,26.8096,5.42541162946508,8
"2007","UCB",82,0.1,0.4,0.4,0.2,26.7939,5.90241532261701,8
"2008","UCB",82,0.1,0.4,0.4,0.3,26.7604,6.53025698312299,8
"2009","UCB",82,0.1,0.4,0.4,0.4,26.8309,7.27701866770101,8
"2010","UCB",82,0.1,0.4,0.4,0.5,26.8863,8.14993340165704,8
"2011","UCB",82,0.1,0.4,0.5,0,26.8891,4.93783752405255,8
"2012","UCB",82,0.1,0.4,0.5,0.1,27.0136,5.3098620041815,8
"2013","UCB",82,0.1,0.4,0.5,0.2,26.9024,5.87916071332204,8
"2014","UCB",82,0.1,0.4,0.5,0.3,26.8827,6.57008807518831,8
"2015","UCB",82,0.1,0.4,0.5,0.4,26.9109,7.21848819678918,8
"2016","UCB",82,0.1,0.4,0.5,0.5,27.0342,8.17547027341052,8
"2017","UCB",254,0.4,0.6,0,0,140.7342,8.48921415890208,12
"2018","UCB",254,0.4,0.6,0,0.1,140.6169,9.43265773221892,12
"2019","UCB",254,0.4,0.6,0,0.2,140.6497,10.5147347030055,12
"2020","UCB",254,0.4,0.6,0,0.3,140.5364,11.5439162003249,12
"2021","UCB",254,0.4,0.6,0,0.4,140.6082,13.0813227488846,12
"2022","UCB",254,0.4,0.6,0,0.5,140.7277,14.7970486237897,12
"2023","UCB",254,0.4,0.6,0.1,0,140.9654,8.61019258679143,12
"2024","UCB",254,0.4,0.6,0.1,0.1,140.6289,9.43803435251451,12
"2025","UCB",254,0.4,0.6,0.1,0.2,140.7657,10.5071615365119,12
"2026","UCB",254,0.4,0.6,0.1,0.3,140.7954,11.6059212723876,12
"2027","UCB",254,0.4,0.6,0.1,0.4,140.5618,12.9897287910644,12
"2028","UCB",254,0.4,0.6,0.1,0.5,140.4381,14.9650915061144,12
"2029","UCB",254,0.4,0.6,0.2,0,140.8611,8.60733497730518,12
"2030","UCB",254,0.4,0.6,0.2,0.1,140.9007,9.5070225548163,12
"2031","UCB",254,0.4,0.6,0.2,0.2,140.8888,10.4958492198147,12
"2032","UCB",254,0.4,0.6,0.2,0.3,140.64,11.8821260089198,12
"2033","UCB",254,0.4,0.6,0.2,0.4,140.7498,13.0591904115615,12
"2034","UCB",254,0.4,0.6,0.2,0.5,140.4606,14.8312590249252,12
"2035","UCB",254,0.4,0.6,0.3,0,141.1278,8.55604977537975,12
"2036","UCB",254,0.4,0.6,0.3,0.1,141.0144,9.42641386571992,12
"2037","UCB",254,0.4,0.6,0.3,0.2,140.9451,10.5005672314032,12
"2038","UCB",254,0.4,0.6,0.3,0.3,140.7945,11.6750203580138,12
"2039","UCB",254,0.4,0.6,0.3,0.4,140.8066,13.1134965901274,12
"2040","UCB",254,0.4,0.6,0.3,0.5,140.6064,14.6475436197818,12
"2041","UCB",254,0.4,0.6,0.4,0,141.0906,8.62442054302608,12
"2042","UCB",254,0.4,0.6,0.4,0.1,141.0437,9.53934432857007,12
"2043","UCB",254,0.4,0.6,0.4,0.2,141.1911,10.5675232691868,12
"2044","UCB",254,0.4,0.6,0.4,0.3,141.1311,11.7449609280202,12
"2045","UCB",254,0.4,0.6,0.4,0.4,141.0478,13.0533656271254,12
"2046","UCB",254,0.4,0.6,0.4,0.5,141.1292,14.7766959241315,12
"2047","UCB",254,0.4,0.6,0.5,0,141.4132,8.72970139974174,12
"2048","UCB",254,0.4,0.6,0.5,0.1,141.3,9.52690275942915,12
"2049","UCB",254,0.4,0.6,0.5,0.2,141.4945,10.5248015133156,12
"2050","UCB",254,0.4,0.6,0.5,0.3,141.316,11.6793229537703,12
"2051","UCB",254,0.4,0.6,0.5,0.4,141.2946,13.0746895026444,12
"2052","UCB",254,0.4,0.6,0.5,0.5,140.9944,14.6037151262803,12
"2053","UCB",82,0.6,0.9,0,0,68.3058,2.97610014569532,9
"2054","UCB",82,0.6,0.9,0,0.1,68.2792,3.33855686729994,9
"2055","UCB",82,0.6,0.9,0,0.2,68.1199,3.75264336477933,9
"2056","UCB",82,0.6,0.9,0,0.3,68.0729,4.19668283346269,9
"2057","UCB",82,0.6,0.9,0,0.4,67.9355,4.66846004608802,9
"2058","UCB",82,0.6,0.9,0,0.5,67.6997,5.4532094824393,9
"2059","UCB",82,0.6,0.9,0.1,0,68.3133,3.03118160396101,9
"2060","UCB",82,0.6,0.9,0.1,0.1,68.2687,3.3372464744761,9
"2061","UCB",82,0.6,0.9,0.1,0.2,68.1802,3.71212957082522,9
"2062","UCB",82,0.6,0.9,0.1,0.3,68.118,4.12528517775193,9
"2063","UCB",82,0.6,0.9,0.1,0.4,68.0303,4.54086377844408,9
"2064","UCB",82,0.6,0.9,0.1,0.5,67.7472,5.30483800795359,9
"2065","UCB",82,0.6,0.9,0.2,0,68.3772,3.01181461294122,9
"2066","UCB",82,0.6,0.9,0.2,0.1,68.3717,3.33719235215466,9
"2067","UCB",82,0.6,0.9,0.2,0.2,68.1923,3.77318756549955,9
"2068","UCB",82,0.6,0.9,0.2,0.3,68.1904,4.18249891449083,9
"2069","UCB",82,0.6,0.9,0.2,0.4,68.0881,4.67614424740108,9
"2070","UCB",82,0.6,0.9,0.2,0.5,67.8191,5.34150057126603,9
"2071","UCB",82,0.6,0.9,0.3,0,68.4597,3.06312163999704,9
"2072","UCB",82,0.6,0.9,0.3,0.1,68.3955,3.40273972171857,9
"2073","UCB",82,0.6,0.9,0.3,0.2,68.3161,3.68067052635146,9
"2074","UCB",82,0.6,0.9,0.3,0.3,68.2567,4.126294674496,9
"2075","UCB",82,0.6,0.9,0.3,0.4,68.0992,4.66681232467381,9
"2076","UCB",82,0.6,0.9,0.3,0.5,67.8808,5.34112760795063,9
"2077","UCB",82,0.6,0.9,0.4,0,68.5317,3.04646076658148,9
"2078","UCB",82,0.6,0.9,0.4,0.1,68.5011,3.3914523415343,9
"2079","UCB",82,0.6,0.9,0.4,0.2,68.4094,3.73756452504273,9
"2080","UCB",82,0.6,0.9,0.4,0.3,68.3066,4.14838731939716,9
"2081","UCB",82,0.6,0.9,0.4,0.4,68.1527,4.68695844529763,9
"2082","UCB",82,0.6,0.9,0.4,0.5,67.9879,5.35090803618238,9
"2083","UCB",82,0.6,0.9,0.5,0,68.6288,3.11165210103568,9
"2084","UCB",82,0.6,0.9,0.5,0.1,68.6238,3.44689159478023,9
"2085","UCB",82,0.6,0.9,0.5,0.2,68.5962,3.75229976619053,9
"2086","UCB",82,0.6,0.9,0.5,0.3,68.417,4.18342695718601,9
"2087","UCB",82,0.6,0.9,0.5,0.4,68.2915,4.67085746313716,9
"2088","UCB",82,0.6,0.9,0.5,0.5,68.1053,5.32684235123807,9
"2089","UCB",162,0.7,0.9,0,0,137.691,4.1837864915577,10
"2090","UCB",162,0.7,0.9,0,0.1,137.732,4.58234391851799,10
"2091","UCB",162,0.7,0.9,0,0.2,137.5216,5.15891411825085,10
"2092","UCB",162,0.7,0.9,0,0.3,137.4837,5.69287055776949,10
"2093","UCB",162,0.7,0.9,0,0.4,137.3464,6.36864687404637,10
"2094","UCB",162,0.7,0.9,0,0.5,137.1345,7.29079730362409,10
"2095","UCB",162,0.7,0.9,0.1,0,137.7227,4.17146794599724,10
"2096","UCB",162,0.7,0.9,0.1,0.1,137.7536,4.62759424570157,10
"2097","UCB",162,0.7,0.9,0.1,0.2,137.7146,5.11127766374862,10
"2098","UCB",162,0.7,0.9,0.1,0.3,137.485,5.78760093928937,10
"2099","UCB",162,0.7,0.9,0.1,0.4,137.4628,6.48857660220115,10
"2100","UCB",162,0.7,0.9,0.1,0.5,137.1286,7.31472573383692,10
"2101","UCB",162,0.7,0.9,0.2,0,137.8448,4.20785973724848,10
"2102","UCB",162,0.7,0.9,0.2,0.1,137.8814,4.61092833451254,10
"2103","UCB",162,0.7,0.9,0.2,0.2,137.7154,5.14121056217351,10
"2104","UCB",162,0.7,0.9,0.2,0.3,137.5612,5.7479177460922,10
"2105","UCB",162,0.7,0.9,0.2,0.4,137.5343,6.44994447172755,10
"2106","UCB",162,0.7,0.9,0.2,0.5,137.3143,7.19979855412094,10
"2107","UCB",162,0.7,0.9,0.3,0,137.9099,4.26239355173581,10
"2108","UCB",162,0.7,0.9,0.3,0.1,137.9506,4.64608633710408,10
"2109","UCB",162,0.7,0.9,0.3,0.2,137.8099,5.25026842379056,10
"2110","UCB",162,0.7,0.9,0.3,0.3,137.7103,5.73615413464681,10
"2111","UCB",162,0.7,0.9,0.3,0.4,137.6454,6.39239744653846,10
"2112","UCB",162,0.7,0.9,0.3,0.5,137.3292,7.40107458079535,10
"2113","UCB",162,0.7,0.9,0.4,0,138.0128,4.33143305283934,10
"2114","UCB",162,0.7,0.9,0.4,0.1,137.9816,4.73124718335356,10
"2115","UCB",162,0.7,0.9,0.4,0.2,137.9371,5.25985838222096,10
"2116","UCB",162,0.7,0.9,0.4,0.3,137.9075,5.78346683217427,10
"2117","UCB",162,0.7,0.9,0.4,0.4,137.833,6.38862993600709,10
"2118","UCB",162,0.7,0.9,0.4,0.5,137.4935,7.32529342363664,10
"2119","UCB",162,0.7,0.9,0.5,0,138.2214,4.41399256603784,10
"2120","UCB",162,0.7,0.9,0.5,0.1,138.1722,4.83140573830648,10
"2121","UCB",162,0.7,0.9,0.5,0.2,138.1266,5.21636784452064,10
"2122","UCB",162,0.7,0.9,0.5,0.3,137.9887,5.74223559573827,10
"2123","UCB",162,0.7,0.9,0.5,0.4,138.0539,6.49227308043763,10
"2124","UCB",162,0.7,0.9,0.5,0.5,137.6749,7.39051229328493,10
"2125","UCB",526,0.8,0.9,0,0,457.9877,7.47797704757593,11
"2126","UCB",526,0.8,0.9,0,0.1,458.0419,8.26082129735601,11
"2127","UCB",526,0.8,0.9,0,0.2,458.012,9.14014278996899,11
"2128","UCB",526,0.8,0.9,0,0.3,458.0049,10.0672841924275,11
"2129","UCB",526,0.8,0.9,0,0.4,457.8201,11.2353441997087,11
"2130","UCB",526,0.8,0.9,0,0.5,457.6725,12.7730794605643,11
"2131","UCB",526,0.8,0.9,0.1,0,458.1818,7.6016397739386,11
"2132","UCB",526,0.8,0.9,0.1,0.1,458.068,8.29138412480513,11
"2133","UCB",526,0.8,0.9,0.1,0.2,457.9209,9.08282406299362,11
"2134","UCB",526,0.8,0.9,0.1,0.3,458.0453,10.0528579968778,11
"2135","UCB",526,0.8,0.9,0.1,0.4,457.8906,11.2443975066488,11
"2136","UCB",526,0.8,0.9,0.1,0.5,457.9165,12.7306926285839,11
"2137","UCB",526,0.8,0.9,0.2,0,458.3978,7.61247332573412,11
"2138","UCB",526,0.8,0.9,0.2,0.1,458.2978,8.44983166255474,11
"2139","UCB",526,0.8,0.9,0.2,0.2,458.3212,9.09978632557474,11
"2140","UCB",526,0.8,0.9,0.2,0.3,458.1325,10.1671963164923,11
"2141","UCB",526,0.8,0.9,0.2,0.4,457.9647,11.1845949156124,11
"2142","UCB",526,0.8,0.9,0.2,0.5,457.877,12.9319679314271,11
"2143","UCB",526,0.8,0.9,0.3,0,458.4499,7.66550494009355,11
"2144","UCB",526,0.8,0.9,0.3,0.1,458.3567,8.50171118183286,11
"2145","UCB",526,0.8,0.9,0.3,0.2,458.3729,9.26426620153077,11
"2146","UCB",526,0.8,0.9,0.3,0.3,458.4565,10.1831860180274,11
"2147","UCB",526,0.8,0.9,0.3,0.4,458.3178,11.3860163049563,11
"2148","UCB",526,0.8,0.9,0.3,0.5,458.0787,12.65539893572,11
"2149","UCB",526,0.8,0.9,0.4,0,458.6852,7.81589468845238,11
"2150","UCB",526,0.8,0.9,0.4,0.1,458.6506,8.57874577825411,11
"2151","UCB",526,0.8,0.9,0.4,0.2,458.6715,9.30401226430949,11
"2152","UCB",526,0.8,0.9,0.4,0.3,458.3962,10.2796397144679,11
"2153","UCB",526,0.8,0.9,0.4,0.4,458.5498,11.2965074721396,11
"2154","UCB",526,0.8,0.9,0.4,0.5,458.3121,12.9448310323096,11
"2155","UCB",526,0.8,0.9,0.5,0,459.0472,8.07822368654106,11
"2156","UCB",526,0.8,0.9,0.5,0.1,458.9237,8.71236298812691,11
"2157","UCB",526,0.8,0.9,0.5,0.2,458.7153,9.52581335225513,11
"2158","UCB",526,0.8,0.9,0.5,0.3,458.8631,10.4801021771815,11
"2159","UCB",526,0.8,0.9,0.5,0.4,458.6434,11.4376098172579,11
"2160","UCB",526,0.8,0.9,0.5,0.5,458.2838,12.997559433029,11
"2161","RBI",200,0.1,0.1,0,0,19.9999,4.2483767324104,1
"2162","RBI",200,0.1,0.1,0,0.1,20.0936,4.48870291792501,1
"2163","RBI",200,0.1,0.1,0,0.2,20.1926,4.77233514731267,1
"2164","RBI",200,0.1,0.1,0,0.3,20.3388,5.1319244172944,1
"2165","RBI",200,0.1,0.1,0,0.4,20.5234,5.57485070078416,1
"2166","RBI",200,0.1,0.1,0,0.5,20.7898,6.13651217208634,1
"2167","RBI",200,0.1,0.1,0.1,0,20.0928,4.48269981370178,1
"2168","RBI",200,0.1,0.1,0.1,0.1,20.184,4.71399683672122,1
"2169","RBI",200,0.1,0.1,0.1,0.2,20.2794,4.97785230208311,1
"2170","RBI",200,0.1,0.1,0.1,0.3,20.4216,5.32772858816878,1
"2171","RBI",200,0.1,0.1,0.1,0.4,20.6044,5.75810873652297,1
"2172","RBI",200,0.1,0.1,0.1,0.5,20.8701,6.31219536857321,1
"2173","RBI",200,0.1,0.1,0.2,0,20.1938,4.76924691451524,1
"2174","RBI",200,0.1,0.1,0.2,0.1,20.2778,4.98484824555403,1
"2175","RBI",200,0.1,0.1,0.2,0.2,20.3761,5.23644830291324,1
"2176","RBI",200,0.1,0.1,0.2,0.3,20.5217,5.57378110563927,1
"2177","RBI",200,0.1,0.1,0.2,0.4,20.6912,5.98585212000432,1
"2178","RBI",200,0.1,0.1,0.2,0.5,20.9564,6.52453492561727,1
"2179","RBI",200,0.1,0.1,0.3,0,20.3502,5.12993095266963,1
"2180","RBI",200,0.1,0.1,0.3,0.1,20.4336,5.32785413116428,1
"2181","RBI",200,0.1,0.1,0.3,0.2,20.5294,5.57247170330083,1
"2182","RBI",200,0.1,0.1,0.3,0.3,20.6756,5.88472834060879,1
"2183","RBI",200,0.1,0.1,0.3,0.4,20.8461,6.28074514416535,1
"2184","RBI",200,0.1,0.1,0.3,0.5,21.1079,6.80717939818953,1
"2185","RBI",200,0.1,0.1,0.4,0,20.5067,5.56575716998932,1
"2186","RBI",200,0.1,0.1,0.4,0.1,20.5837,5.74627673190458,1
"2187","RBI",200,0.1,0.1,0.4,0.2,20.677,5.96288743836912,1
"2188","RBI",200,0.1,0.1,0.4,0.3,20.8148,6.24565463183628,1
"2189","RBI",200,0.1,0.1,0.4,0.4,20.9857,6.63307585359371,1
"2190","RBI",200,0.1,0.1,0.4,0.5,21.2667,7.14284769103428,1
"2191","RBI",200,0.1,0.1,0.5,0,20.777,6.12433030968891,1
"2192","RBI",200,0.1,0.1,0.5,0.1,20.8528,6.28495681991713,1
"2193","RBI",200,0.1,0.1,0.5,0.2,20.9539,6.50963995403994,1
"2194","RBI",200,0.1,0.1,0.5,0.3,21.0835,6.77339764383903,1
"2195","RBI",200,0.1,0.1,0.5,0.4,21.2578,7.13310782777944,1
"2196","RBI",200,0.1,0.1,0.5,0.5,21.5125,7.60183020938071,1
"2197","RBI",200,0.3,0.3,0,0,60.0599,6.58828145537617,2
"2198","RBI",200,0.3,0.3,0,0.1,60.1871,6.94971391082714,2
"2199","RBI",200,0.3,0.3,0,0.2,60.3307,7.33684676424717,2
"2200","RBI",200,0.3,0.3,0,0.3,60.5271,7.80681498602488,2
"2201","RBI",200,0.3,0.3,0,0.4,60.7506,8.42869526856874,2
"2202","RBI",200,0.3,0.3,0,0.5,61.0585,9.13872142987942,2
"2203","RBI",200,0.3,0.3,0.1,0,60.1927,6.93297723401229,2
"2204","RBI",200,0.3,0.3,0.1,0.1,60.3134,7.28402952689065,2
"2205","RBI",200,0.3,0.3,0.1,0.2,60.4504,7.66074464662895,2
"2206","RBI",200,0.3,0.3,0.1,0.3,60.6349,8.10579868903976,2
"2207","RBI",200,0.3,0.3,0.1,0.4,60.8629,8.70942529670586,2
"2208","RBI",200,0.3,0.3,0.1,0.5,61.1579,9.4142780101846,2
"2209","RBI",200,0.3,0.3,0.2,0,60.3239,7.34718904811159,2
"2210","RBI",200,0.3,0.3,0.2,0.1,60.4309,7.68095859268166,2
"2211","RBI",200,0.3,0.3,0.2,0.2,60.5612,8.05668328622625,2
"2212","RBI",200,0.3,0.3,0.2,0.3,60.7577,8.48344196589797,2
"2213","RBI",200,0.3,0.3,0.2,0.4,60.9773,9.0780408565163,2
"2214","RBI",200,0.3,0.3,0.2,0.5,61.2488,9.76072875058898,2
"2215","RBI",200,0.3,0.3,0.3,0,60.5102,7.85561372692819,2
"2216","RBI",200,0.3,0.3,0.3,0.1,60.6047,8.1695845745798,2
"2217","RBI",200,0.3,0.3,0.3,0.2,60.7561,8.53341049636486,2
"2218","RBI",200,0.3,0.3,0.3,0.3,60.938,8.92907211488872,2
"2219","RBI",200,0.3,0.3,0.3,0.4,61.1377,9.47878280383849,2
"2220","RBI",200,0.3,0.3,0.3,0.5,61.4,10.1587459861934,2
"2221","RBI",200,0.3,0.3,0.4,0,60.7176,8.47538987087593,2
"2222","RBI",200,0.3,0.3,0.4,0.1,60.8124,8.77682798686126,2
"2223","RBI",200,0.3,0.3,0.4,0.2,60.9418,9.11366658660855,2
"2224","RBI",200,0.3,0.3,0.4,0.3,61.121,9.4810520531639,2
"2225","RBI",200,0.3,0.3,0.4,0.4,61.3171,10.0035671000635,2
"2226","RBI",200,0.3,0.3,0.4,0.5,61.5681,10.6614318458123,2
"2227","RBI",200,0.3,0.3,0.5,0,61.03,9.19994368984885,2
"2228","RBI",200,0.3,0.3,0.5,0.1,61.1236,9.47414898499591,2
"2229","RBI",200,0.3,0.3,0.5,0.2,61.2496,9.79466657877331,2
"2230","RBI",200,0.3,0.3,0.5,0.3,61.4325,10.1524849689672,2
"2231","RBI",200,0.3,0.3,0.5,0.4,61.62,10.6339131090489,2
"2232","RBI",200,0.3,0.3,0.5,0.5,61.861,11.2555207642635,2
"2233","RBI",200,0.5,0.5,0,0,99.9582,7.08621720013018,3
"2234","RBI",200,0.5,0.5,0,0.1,100.0748,7.47056797697403,3
"2235","RBI",200,0.5,0.5,0,0.2,100.2225,7.90273617640798,3
"2236","RBI",200,0.5,0.5,0,0.3,100.3911,8.4260809795579,3
"2237","RBI",200,0.5,0.5,0,0.4,100.6,9.04986132484912,3
"2238","RBI",200,0.5,0.5,0,0.5,100.8514,9.82223832314039,3
"2239","RBI",200,0.5,0.5,0.1,0,100.0832,7.44231258156066,3
"2240","RBI",200,0.5,0.5,0.1,0.1,100.2006,7.81687085648718,3
"2241","RBI",200,0.5,0.5,0.1,0.2,100.3424,8.23204342152599,3
"2242","RBI",200,0.5,0.5,0.1,0.3,100.4953,8.74488566034578,3
"2243","RBI",200,0.5,0.5,0.1,0.4,100.6993,9.37101174346237,3
"2244","RBI",200,0.5,0.5,0.1,0.5,100.9542,10.1227046422845,3
"2245","RBI",200,0.5,0.5,0.2,0,100.2178,7.88436297223484,3
"2246","RBI",200,0.5,0.5,0.2,0.1,100.3223,8.25182597812129,3
"2247","RBI",200,0.5,0.5,0.2,0.2,100.4652,8.65715216386768,3
"2248","RBI",200,0.5,0.5,0.2,0.3,100.6082,9.14512198309069,3
"2249","RBI",200,0.5,0.5,0.2,0.4,100.8113,9.74946139587983,3
"2250","RBI",200,0.5,0.5,0.2,0.5,101.0635,10.4794012011638,3
"2251","RBI",200,0.5,0.5,0.3,0,100.3979,8.39209260624733,3
"2252","RBI",200,0.5,0.5,0.3,0.1,100.483,8.73757091613862,3
"2253","RBI",200,0.5,0.5,0.3,0.2,100.6284,9.12751031686398,3
"2254","RBI",200,0.5,0.5,0.3,0.3,100.7634,9.61384746323264,3
"2255","RBI",200,0.5,0.5,0.3,0.4,100.9535,10.2024480760587,3
"2256","RBI",200,0.5,0.5,0.3,0.5,101.1984,10.9128431884017,3
"2257","RBI",200,0.5,0.5,0.4,0,100.6101,8.97938421742228,3
"2258","RBI",200,0.5,0.5,0.4,0.1,100.6878,9.31994727998663,3
"2259","RBI",200,0.5,0.5,0.4,0.2,100.8203,9.69647410510682,3
"2260","RBI",200,0.5,0.5,0.4,0.3,100.9758,10.1564329207142,3
"2261","RBI",200,0.5,0.5,0.4,0.4,101.1242,10.7408617424812,3
"2262","RBI",200,0.5,0.5,0.4,0.5,101.3591,11.4614957042429,3
"2263","RBI",200,0.5,0.5,0.5,0,100.9182,9.73979440848276,3
"2264","RBI",200,0.5,0.5,0.5,0.1,100.9817,10.0676363084929,3
"2265","RBI",200,0.5,0.5,0.5,0.2,101.1218,10.4336786861151,3
"2266","RBI",200,0.5,0.5,0.5,0.3,101.2798,10.8869630547943,3
"2267","RBI",200,0.5,0.5,0.5,0.4,101.4343,11.4172991106434,3
"2268","RBI",200,0.5,0.5,0.5,0.5,101.6389,12.0901085132594,3
"2269","RBI",200,0.7,0.7,0,0,140.0074,6.48221776514145,4
"2270","RBI",200,0.7,0.7,0,0.1,140.0923,6.81014085844421,4
"2271","RBI",200,0.7,0.7,0,0.2,140.1918,7.17955203036622,4
"2272","RBI",200,0.7,0.7,0,0.3,140.3163,7.63665412066147,4
"2273","RBI",200,0.7,0.7,0,0.4,140.4528,8.15430079296454,4
"2274","RBI",200,0.7,0.7,0,0.5,140.6728,8.83978248235971,4
"2275","RBI",200,0.7,0.7,0.1,0,140.1076,6.81965343747765,4
"2276","RBI",200,0.7,0.7,0.1,0.1,140.1897,7.14502757530754,4
"2277","RBI",200,0.7,0.7,0.1,0.2,140.2887,7.49950508818127,4
"2278","RBI",200,0.7,0.7,0.1,0.3,140.4103,7.94897933933997,4
"2279","RBI",200,0.7,0.7,0.1,0.4,140.5298,8.46090247237638,4
"2280","RBI",200,0.7,0.7,0.1,0.5,140.7301,9.12039320134909,4
"2281","RBI",200,0.7,0.7,0.2,0,140.2104,7.19608992516221,4
"2282","RBI",200,0.7,0.7,0.2,0.1,140.2864,7.52142487984972,4
"2283","RBI",200,0.7,0.7,0.2,0.2,140.3827,7.86037017270339,4
"2284","RBI",200,0.7,0.7,0.2,0.3,140.5042,8.28926133894658,4
"2285","RBI",200,0.7,0.7,0.2,0.4,140.6254,8.81031423978171,4
"2286","RBI",200,0.7,0.7,0.2,0.5,140.8183,9.46706119314561,4
"2287","RBI",200,0.7,0.7,0.3,0,140.3492,7.65508454505495,4
"2288","RBI",200,0.7,0.7,0.3,0.1,140.4254,7.9746093496439,4
"2289","RBI",200,0.7,0.7,0.3,0.2,140.5029,8.31030069851687,4
"2290","RBI",200,0.7,0.7,0.3,0.3,140.6124,8.72653318782137,4
"2291","RBI",200,0.7,0.7,0.3,0.4,140.7318,9.23028648411618,4
"2292","RBI",200,0.7,0.7,0.3,0.5,140.9197,9.88819647625164,4
"2293","RBI",200,0.7,0.7,0.4,0,140.489,8.18053611428442,4
"2294","RBI",200,0.7,0.7,0.4,0.1,140.5533,8.47577388704409,4
"2295","RBI",200,0.7,0.7,0.4,0.2,140.6322,8.78256434668431,4
"2296","RBI",200,0.7,0.7,0.4,0.3,140.7342,9.19416138755254,4
"2297","RBI",200,0.7,0.7,0.4,0.4,140.8591,9.70828884393268,4
"2298","RBI",200,0.7,0.7,0.4,0.5,141.0222,10.3610058490583,4
"2299","RBI",200,0.7,0.7,0.5,0,140.7261,8.8207856461849,4
"2300","RBI",200,0.7,0.7,0.5,0.1,140.7828,9.10748696358547,4
"2301","RBI",200,0.7,0.7,0.5,0.2,140.8505,9.42011802539444,4
"2302","RBI",200,0.7,0.7,0.5,0.3,140.9236,9.84511328861007,4
"2303","RBI",200,0.7,0.7,0.5,0.4,141.0167,10.3473826614654,4
"2304","RBI",200,0.7,0.7,0.5,0.5,141.1919,10.9825468823767,4
"2305","RBI",200,0.9,0.9,0,0,180.053,4.19246331824949,5
"2306","RBI",200,0.9,0.9,0,0.1,180.0645,4.41609442143099,5
"2307","RBI",200,0.9,0.9,0,0.2,180.0887,4.66027940475816,5
"2308","RBI",200,0.9,0.9,0,0.3,180.1016,4.95896527247947,5
"2309","RBI",200,0.9,0.9,0,0.4,180.1238,5.28135047372191,5
"2310","RBI",200,0.9,0.9,0,0.5,180.166,5.68976988534113,5
"2311","RBI",200,0.9,0.9,0.1,0,180.0798,4.4059020821298,5
"2312","RBI",200,0.9,0.9,0.1,0.1,180.0842,4.62753193021685,5
"2313","RBI",200,0.9,0.9,0.1,0.2,180.1076,4.86536631909067,5
"2314","RBI",200,0.9,0.9,0.1,0.3,180.1145,5.15754299787966,5
"2315","RBI",200,0.9,0.9,0.1,0.4,180.1304,5.48031013902699,5
"2316","RBI",200,0.9,0.9,0.1,0.5,180.1737,5.88372247212705,5
"2317","RBI",200,0.9,0.9,0.2,0,180.0833,4.63641140765939,5
"2318","RBI",200,0.9,0.9,0.2,0.1,180.0945,4.85381558184592,5
"2319","RBI",200,0.9,0.9,0.2,0.2,180.1052,5.09212391174776,5
"2320","RBI",200,0.9,0.9,0.2,0.3,180.1016,5.37666888480495,5
"2321","RBI",200,0.9,0.9,0.2,0.4,180.1321,5.69704267313507,5
"2322","RBI",200,0.9,0.9,0.2,0.5,180.1728,6.08764700887054,5
"2323","RBI",200,0.9,0.9,0.3,0,180.0878,4.9251311507091,5
"2324","RBI",200,0.9,0.9,0.3,0.1,180.0843,5.1374928606558,5
"2325","RBI",200,0.9,0.9,0.3,0.2,180.1005,5.36112617995433,5
"2326","RBI",200,0.9,0.9,0.3,0.3,180.0929,5.64778357729239,5
"2327","RBI",200,0.9,0.9,0.3,0.4,180.1147,5.96297741233035,5
"2328","RBI",200,0.9,0.9,0.3,0.5,180.1514,6.3487249641851,5
